#N: 3053
#c i v
19   2787 -4.36068e+00 
19   2788 -4.24228e+00 
19   2789 -1.88744e+00 
19   2790 +2.22110e+00 
19   2791 -7.21514e-01 
19   2792 +2.00739e-01 
19   2793 +1.17762e+00 
19   2794 -2.12549e+00 
19   2795 -2.68079e+00 
19   2796 -2.88878e+00 
19   2797 -2.35797e+00 
19   2798 -3.21000e+00 
19   2799 -4.12594e+00 
19   2800 -4.31789e+00 
19   2801 -3.43261e+00 
19   2802 -2.03508e+00 
19   2803 +2.06409e+00 
19   2804 -2.55276e-01 
19   2805 +2.42764e+00 
19   2806 +1.50780e+00 
19   2807 -3.14863e+00 
19   2808 -1.68011e+00 
19   2809 -2.15414e+00 
19   2810 +4.69880e-01 
19   2811 +7.49371e-01 
19   2812 -3.10534e+00 
19   2813 -4.39334e+00 
19   2814 -4.14121e+00 
19   2815          NaN 
20   2816          NaN 
20   2817          NaN 
20   2818          NaN 
20   2819          NaN 
20   2820          NaN 
20   2821          NaN 
20   2822          NaN 
20   2823          NaN 
20   2824          NaN 
20   2825          NaN 
20   2826 -2.41703e-01 
20   2827 -2.41703e-01 
20   2828          NaN 
20   2829          NaN 
20   2830 +9.91411e-01 
20   2831 +6.13374e-01 
20   2832 +1.71502e+00 
20   2833 -4.09943e-01 
20   2834 +1.13032e+00 
20   2835 +9.67114e-01 
20   2836 +4.60391e-01 
20   2837 +1.97834e+00 
20   2838 +2.09586e+00 
20   2839 +1.59590e+00 
20   2840 +1.34795e+00 
20   2841 +1.30478e+00 
20   2842 +6.14472e-01 
20   2843 -1.54938e+00 
20   2844 +1.66788e+00 
20   2845 +2.57246e+00 
20   2846 +7.01138e-01 
20   2847 +1.96623e+00 
20   2848 -5.72422e-02 
20   2849 -2.86646e+00 
20   2850 -3.62200e+00 
20   2851 -2.97529e+00 
20   2852 +3.72155e-01 
20   2853 -1.69354e+00 
20   2854 -2.63874e+00 
20   2855 +6.41977e-01 
20   2856 -9.69491e-01 
20   2857 +7.16194e-01 
20   2858 -3.46983e-01 
20   2859 -2.83000e+00 
20   2860 -4.25359e+00 
20   2861 -3.96187e+00 
20   2862 -4.00035e+00 
20   2863 -3.86494e+00 
20   2864 -3.17686e+00 
21   2865          NaN 
21   2866          NaN 
21   2867          NaN 
21   2868          NaN 
21   2869          NaN 
21   2870          NaN 
21   2871          NaN 
21   2872          NaN 
21   2873          NaN 
21   2874          NaN 
21   2875          NaN 
21   2876          NaN 
21   2877          NaN 
21   2878          NaN 
21   2879          NaN 
21   2880          NaN 
21   2881 -1.72900e+00 
21   2882 -2.85830e+00 
21   2883 -4.00866e+00 
21   2884 -4.12127e+00 
21   2885 -4.06441e+00 
21   2886 -3.67928e+00 
21   2887 -3.05182e+00 
21   2888 -3.22924e+00 
21   2889 -4.00924e+00 
21   2890 -3.66096e+00 
21   2891 -4.01693e+00 
21   2892 -3.09337e+00 
21   2893 -3.64898e+00 
21   2894 -4.47296e+00 
21   2895 -3.30509e+00 
21   2896 -2.36468e+00 
22   2897 -1.04852e+00 
22   2898 -2.47049e+00 
22   2899 -2.04683e+00 
22   2900 +1.23116e+00 
22   2901 +3.00894e+00 
22   2902 +2.89146e+00 
22   2903 +1.46131e+00 
22   2904 +1.59240e+00 
22   2905 +2.62047e+00 
22   2906 -9.17654e-01 
22   2907 -3.37498e-02 
22   2908 +1.55336e+00 
22   2909 +7.47176e-01 
22   2910 -1.60001e+00 
22   2911 +2.21437e+00 
22   2912 +2.08813e-01 
22   2913 -9.39152e-01 
22   2914 +6.41688e-02 
22   2915 -1.62756e+00 
22   2916 -2.37485e+00 
22   2917 +9.79015e-01 
22   2918 +9.55202e-01 
22   2919 +2.24243e+00 
22   2920 +1.14854e-01 
22   2921 -3.54740e+00 
22   2922 +5.32139e-01 
22   2923 +2.99830e+00 
22   2924 +1.88296e+00 
22   2925 -2.14728e-01 
22   2926 -1.85180e+00 
22   2927 +2.32582e-02 
22   2928 +1.23825e+00 
22   2929 +2.84246e+00 
22   2930 +2.70227e+00 
22   2931 +2.48600e+00 
22   2932 +2.93679e+00 
22   2933 +2.05945e+00 
22   2934 +2.90901e-01 
22   2935 +6.63240e-01 
22   2936 -1.70003e+00 
22   2937 -3.42676e+00 
22   2938 -2.08328e+00 
22   2939 -1.54213e-01 
22   2940 +4.56249e-01 
22   2941 -9.04342e-01 
22   2942 -2.38295e-01 
22   2943 -2.81412e+00 
22   2944 -3.14677e+00 
22   2945 -3.44543e+00 
22   2946 -2.31269e+00 
22   2947 -1.97034e-01 
22   2948 -2.77432e-01 
22   2949 -2.20577e-01 
22   2950 -3.50943e+00 
22   2951 -1.93666e+00 
22   2952 +1.36183e+00 
22   2953 +1.51796e+00 
22   2954 +1.04226e+00 
22   2955 +1.47447e+00 
22   2956          NaN 
22   2957          NaN 
22   2958 +1.96161e+00 
22   2959 +4.88248e-01 
22   2960 +1.34875e+00 
22   2961 +9.72448e-01 
22   2962 +2.31002e+00 
22   2963 +1.58713e+00 
22   2964 -8.80425e-01 
22   2965 -2.12808e+00 
22   2966 -1.94605e+00 
22   2967 -3.24361e+00 
22   2968 -2.65013e+00 
22   2969 +7.29954e-01 
22   2970 -1.14285e+00 
22   2971 +8.55583e-01 
22   2972 +1.92375e+00 
22   2973 +2.39179e-01 
22   2974 +9.17555e-01 
22   2975 +1.19993e+00 
22   2976 +2.71917e+00 
22   2977 +7.20580e-01 
22   2978 +1.87256e+00 
22   2979 +2.93504e+00 
22   2980 +1.09813e+00 
22   2981 -8.39539e-01 
22   2982 -1.12938e+00 
22   2983 +8.49698e-01 
22   2984 +3.20164e+00 
22   2985 +2.39505e+00 
22   2986 +2.52176e+00 
22   2987 +1.35603e+00 
22   2988 +1.07972e+00 
22   2989 +2.98256e+00 
22   2990 +1.50641e+00 
22   2991 +1.13634e+00 
22   2992 +6.44185e-01 
22   2993 -2.14698e+00 
22   2994 -2.45197e-01 
22   2995 +2.47497e+00 
22   2996 +4.11220e-01 
22   2997 -7.39479e-01 
22   2998 +1.02228e+00 
22   2999 +7.37703e-02 
22   3000 +1.15241e+00 
22   3001 +2.72757e+00 
22   3002 +2.48502e+00 
22   3003 -1.04507e+00 
22   3004 -1.01388e+00 
22   3005 +7.65865e-01 
22   3006 -1.45265e+00 
22   3007 +1.56982e-01 
22   3008 +7.64460e-01 
22   3009 -4.13639e-01 
22   3010 -3.83549e-02 
22   3011 -1.49090e+00 
22   3012 +2.19175e+00 
22   3013 +1.04374e+00 
22   3014 -1.91816e+00 
22   3015 -3.22305e+00 
22   3016 -2.48924e+00 
22   3017 +1.35151e+00 
22   3018 +2.78322e+00 
22   3019 -6.63178e-01 
22   3020 -2.91527e-01 
22   3021 +1.10201e+00 
22   3022 +2.60347e+00 
22   3023 +3.07786e+00 
22   3024 +3.01219e+00 
22   3025 -7.04454e-02 
22   3026 -2.02421e+00 
22   3027 +1.45445e-01 
22   3028 -2.65059e+00 
22   3029 -3.90924e+00 
22   3030 -3.48676e+00 
22   3031 -3.05791e+00 
22   3032 -3.09346e+00 
22   3033 -3.06929e-01 
22   3034 +1.81756e+00 
22   3035 +1.04720e+00 
22   3036 +5.53789e-01 
22   3037 +4.79015e-01 
22   3038 +6.22383e-01 
22   3039 +3.26748e+00 
22   3040 +3.31308e+00 
22   3041 +2.35313e+00 
22   3042 +3.05505e+00 
22   3043 +2.76072e+00 
22   3044 -6.61407e-01 
22   3045 +5.01160e-01 
22   3046 -3.10475e-01 
22   3047 +1.31147e+00 
22   3048 +1.65675e+00 
22   3049 -3.33685e+00 
22   3050 -3.52985e+00 
22   3051 -6.48785e-02 
22   3052 -8.93662e-01 
